	0.6	3.04	0.56	0.56	0.56	0.56	0.78	0.52	0.78	0.52	0.85
	1.0	0.85	0.54	0.59	3.02	0.55	0.55	0.55	0.55	0.78	0.52
	0.78	0.52	0.84	1.0	0.84	0.54	0.59	3.0	0.55	0.55	0.55
	0.55	0.77	0.52	0.77	0.52	0.84	1.0	0.84	0.54	0.58	2.98
	0.55	0.55	0.55	0.55	0.77	0.51	0.77	0.51	0.83	1.0	0.83
	0.53	0.58	2.96	0.54	0.54	0.54	0.54	0.76	0.51	0.76	0.51
	0.83	1.0	0.83	0.53	0.58	2.94	0.54	0.54	0.54	0.54	0.76
	0.51	0.76	0.51	0.82	1.0	0.82	0.52	0.57	2.92	0.54	0.54
	0.54	0.54	0.76	0.5	0.76	0.5	0.82	1.0	0.82	0.52	0.57
	2.91	0.53	0.53	0.53	0.53	0.75	0.5	0.75	0.5	0.81	1.0
	0.81
[/equalization]

[slave hp equalization]
	0.6
